mode,n,time_ns,result
ai_iter,441,2700,884
ai_iter,441,2682,884
ai_iter,441,2742,884
ai_iter,441,4077,884
ai_iter,441,3101,884
ai_iter,441,3435,884
ai_iter,441,3042,884
ai_iter,441,2921,884
ai_iter,441,3167,884
ai_iter,441,3111,884
ai_iter,441,3053,884
ai_iter,441,2486,884
ai_iter,441,2710,884
ai_iter,441,2689,884
ai_iter,441,2900,884
ai_iter,461,2639,924
ai_iter,461,2697,924
ai_iter,461,3562,924
ai_iter,461,2708,924
ai_iter,461,2737,924
ai_iter,461,18182,924
ai_iter,461,2830,924
ai_iter,461,2708,924
ai_iter,461,3005,924
ai_iter,461,2862,924
ai_iter,461,3175,924
ai_iter,461,2944,924
ai_iter,461,2872,924
ai_iter,461,2655,924
ai_iter,461,3039,924
ai_iter,461,3052,924
ai_iter,461,2646,924
ai_iter,461,2924,924
ai_iter,461,2670,924
ai_iter,461,2682,924
ai_iter,461,2729,924
ai_iter,461,2561,924
ai_iter,461,2549,924
ai_iter,461,2734,924
ai_iter,461,2793,924
ai_iter,461,2806,924
ai_iter,461,2770,924
ai_iter,461,2868,924
ai_iter,461,2597,924
ai_iter,461,15303,924
ai_iter,461,2556,924
ai_iter,461,2684,924
ai_iter,461,2721,924
ai_iter,461,2789,924
ai_iter,461,2654,924
ai_iter,461,3651,924
ai_iter,461,2659,924
ai_iter,461,2724,924
ai_iter,461,2875,924
ai_iter,461,2786,924
ai_iter,461,2728,924
ai_iter,461,3447,924
ai_iter,461,3304,924
ai_iter,461,2819,924
ai_iter,461,2711,924
ai_iter,461,2802,924
ai_iter,461,3040,924
ai_iter,461,2537,924
ai_iter,461,2507,924
ai_iter,461,2596,924
ai_iter,461,2867,924
ai_iter,461,2635,924
ai_iter,461,2778,924
ai_iter,461,2748,924
ai_iter,461,2510,924
ai_iter,461,3020,924
ai_iter,461,2791,924
ai_iter,461,2894,924
ai_iter,461,2790,924
ai_iter,461,2842,924
ai_iter,461,2697,924
ai_iter,461,2703,924
ai_iter,461,2622,924
ai_iter,461,2949,924
ai_iter,461,3022,924
ai_iter,461,2656,924
ai_iter,461,2733,924
ai_iter,461,2816,924
ai_iter,461,2680,924
ai_iter,461,2565,924
ai_iter,461,2812,924
ai_iter,461,21472,924
ai_iter,461,2715,924
ai_iter,461,2731,924
ai_iter,461,2682,924
ai_iter,461,2767,924
ai_iter,461,2644,924
ai_iter,461,2695,924
ai_iter,461,2760,924
ai_iter,461,2696,924
ai_iter,461,2862,924
ai_iter,461,2870,924
ai_iter,461,2797,924
ai_iter,461,2735,924
ai_iter,461,2652,924
ai_iter,461,2640,924
ai_iter,461,2783,924
ai_iter,461,2860,924
ai_iter,461,3059,924
ai_iter,461,2734,924
ai_iter,461,2839,924
ai_iter,461,2657,924
ai_iter,461,2836,924
ai_iter,461,2733,924
ai_iter,461,3233,924
ai_iter,461,2470,924
ai_iter,461,2723,924
ai_iter,461,2666,924
ai_iter,461,2674,924
ai_iter,461,2752,924
ai_iter,481,2768,964
ai_iter,481,2809,964
ai_iter,481,3340,964
ai_iter,481,3548,964
ai_iter,481,19498,964
ai_iter,481,2987,964
ai_iter,481,2720,964
ai_iter,481,2767,964
ai_iter,481,3157,964
ai_iter,481,2781,964
ai_iter,481,2754,964
ai_iter,481,2841,964
ai_iter,481,2869,964
ai_iter,481,2795,964
ai_iter,481,2868,964
ai_iter,481,3735,964
ai_iter,481,3289,964
ai_iter,481,3165,964
ai_iter,481,2874,964
ai_iter,481,2631,964
ai_iter,481,2670,964
ai_iter,481,3037,964
ai_iter,481,2807,964
ai_iter,481,3063,964
ai_iter,481,2785,964
ai_iter,481,3112,964
ai_iter,481,2738,964
ai_iter,481,2714,964
ai_iter,481,3269,964
ai_iter,481,2584,964
ai_iter,481,2772,964
ai_iter,481,7172,964
ai_iter,481,2866,964
ai_iter,481,2928,964
ai_iter,481,2851,964
ai_iter,481,2996,964
ai_iter,481,2731,964
ai_iter,481,2823,964
ai_iter,481,2902,964
ai_iter,481,2725,964
ai_iter,481,2734,964
ai_iter,481,2791,964
ai_iter,481,2678,964
ai_iter,481,2836,964
ai_iter,481,2857,964
ai_iter,481,2873,964
ai_iter,481,2860,964
ai_iter,481,2871,964
ai_iter,481,3183,964
ai_iter,481,3458,964
ai_iter,481,3269,964
ai_iter,481,2946,964
ai_iter,481,2932,964
ai_iter,481,2862,964
ai_iter,481,2806,964
ai_iter,481,2848,964
ai_iter,481,3591,964
ai_iter,481,3396,964
ai_iter,481,2903,964
ai_iter,481,2743,964
ai_iter,481,2911,964
ai_iter,481,2765,964
ai_iter,481,2834,964
ai_iter,481,2657,964
ai_iter,481,4318,964
ai_iter,481,2958,964
ai_iter,481,3608,964
ai_iter,481,3201,964
ai_iter,481,2872,964
ai_iter,481,2808,964
ai_iter,481,2788,964
ai_iter,481,2995,964
ai_iter,481,2841,964
ai_iter,481,2826,964
ai_iter,481,2822,964
ai_iter,481,2948,964
ai_iter,481,2966,964
ai_iter,481,2890,964
ai_iter,481,3171,964
ai_iter,481,2844,964
ai_iter,481,2848,964
ai_iter,481,2953,964
ai_iter,481,2875,964
ai_iter,481,2670,964
ai_iter,481,2797,964
ai_iter,481,2831,964
ai_iter,481,2798,964
ai_iter,481,2785,964
ai_iter,481,2761,964
ai_iter,481,2604,964
ai_iter,481,2952,964
ai_iter,481,2693,964
ai_iter,481,2687,964
ai_iter,481,2750,964
ai_iter,481,3234,964
ai_iter,481,2773,964
ai_iter,481,2858,964
ai_iter,481,19839,964
ai_iter,481,3626,964
ai_iter,481,2655,964
ai_iter,501,2827,1004
ai_iter,501,2684,1004
ai_iter,501,3101,1004
ai_iter,501,2796,1004
ai_iter,501,3344,1004
ai_iter,501,2769,1004
ai_iter,501,2831,1004
ai_iter,501,2845,1004
ai_iter,501,2872,1004
ai_iter,501,2891,1004
ai_iter,501,2902,1004
ai_iter,501,2878,1004
ai_iter,501,2789,1004
ai_iter,501,2855,1004
ai_iter,501,2856,1004
ai_iter,501,2742,1004
ai_iter,501,2822,1004
ai_iter,501,2875,1004
ai_iter,501,2957,1004
ai_iter,501,3035,1004
ai_iter,501,2837,1004
ai_iter,501,2723,1004
ai_iter,501,2799,1004
ai_iter,501,3140,1004
ai_iter,501,3072,1004
ai_iter,501,2843,1004
ai_iter,501,2884,1004
ai_iter,501,2944,1004
ai_iter,501,3280,1004
ai_iter,501,2769,1004
ai_iter,501,2887,1004
ai_iter,501,2723,1004
ai_iter,501,2934,1004
ai_iter,501,3158,1004
ai_iter,501,2963,1004
ai_iter,501,3528,1004
ai_iter,501,3334,1004
ai_iter,501,2654,1004
ai_iter,501,2639,1004
ai_iter,501,2680,1004
ai_iter,501,2818,1004
ai_iter,501,2890,1004
ai_iter,501,3004,1004
ai_iter,501,2693,1004
ai_iter,501,2842,1004
ai_iter,501,2978,1004
ai_iter,501,2809,1004
ai_iter,501,2882,1004
ai_iter,501,2719,1004
ai_iter,501,2976,1004
ai_iter,501,2728,1004
ai_iter,501,2837,1004
ai_iter,501,2855,1004
ai_iter,501,3148,1004
ai_iter,501,2673,1004
ai_iter,501,2866,1004
ai_iter,501,2781,1004
ai_iter,501,2617,1004
ai_iter,501,2914,1004
ai_iter,501,2728,1004
ai_iter,501,2788,1004
ai_iter,501,2669,1004
ai_iter,501,2846,1004
ai_iter,501,2780,1004
ai_iter,501,2819,1004
ai_iter,501,3008,1004
ai_iter,501,2759,1004
ai_iter,501,2890,1004
ai_iter,501,2803,1004
ai_iter,501,2821,1004
ai_iter,501,2774,1004
ai_iter,501,2703,1004
ai_iter,501,2843,1004
ai_iter,501,2644,1004
ai_iter,501,3061,1004
ai_iter,501,2865,1004
ai_iter,501,3308,1004
ai_iter,501,2840,1004
ai_iter,501,2877,1004
ai_iter,501,2853,1004
ai_iter,501,2903,1004
ai_iter,501,2767,1004
ai_iter,501,2783,1004
ai_iter,501,2879,1004
ai_iter,501,3168,1004
ai_iter,501,2918,1004
ai_iter,501,2899,1004
ai_iter,501,2887,1004
ai_iter,501,2824,1004
ai_iter,501,3009,1004
ai_iter,501,3173,1004
ai_iter,501,3625,1004
ai_iter,501,2989,1004
ai_iter,501,2946,1004
ai_iter,501,2827,1004
ai_iter,501,2628,1004
ai_iter,501,3337,1004
ai_iter,501,2872,1004
ai_iter,501,2648,1004
ai_iter,501,2831,1004
ai_iter,521,2990,1044
ai_iter,521,2734,1044
ai_iter,521,2775,1044
ai_iter,521,2715,1044
ai_iter,521,2785,1044
ai_iter,521,3220,1044
ai_iter,521,2912,1044
ai_iter,521,3010,1044
ai_iter,521,2726,1044
ai_iter,521,2855,1044
ai_iter,521,2927,1044
ai_iter,521,2869,1044
ai_iter,521,2690,1044
ai_iter,521,2831,1044
ai_iter,521,3028,1044
ai_iter,521,2792,1044
ai_iter,521,2842,1044
ai_iter,521,2590,1044
ai_iter,521,2848,1044
ai_iter,521,2689,1044
ai_iter,521,2968,1044
ai_iter,521,2876,1044
ai_iter,521,3137,1044
ai_iter,521,2911,1044
ai_iter,521,2708,1044
ai_iter,521,3161,1044
ai_iter,521,3078,1044
ai_iter,521,2881,1044
ai_iter,521,2683,1044
ai_iter,521,2667,1044
ai_iter,521,2727,1044
ai_iter,521,2762,1044
ai_iter,521,2758,1044
ai_iter,521,2766,1044
ai_iter,521,2803,1044
ai_iter,521,2772,1044
ai_iter,521,3552,1044
ai_iter,521,3409,1044
ai_iter,521,3330,1044
ai_iter,521,3212,1044
ai_iter,521,2759,1044
ai_iter,521,3112,1044
ai_iter,521,2997,1044
ai_iter,521,2759,1044
ai_iter,521,2757,1044
ai_iter,521,2946,1044
ai_iter,521,2786,1044
ai_iter,521,2953,1044
ai_iter,521,2978,1044
ai_iter,521,3102,1044
ai_iter,521,2697,1044
ai_iter,521,3155,1044
ai_iter,521,2881,1044
ai_iter,521,3054,1044
ai_iter,521,2928,1044
ai_iter,521,3075,1044
ai_iter,521,2840,1044
ai_iter,521,2802,1044
ai_iter,521,3032,1044
ai_iter,521,2972,1044
ai_iter,521,2791,1044
ai_iter,521,2937,1044
ai_iter,521,2739,1044
ai_iter,521,2749,1044
ai_iter,521,2745,1044
ai_iter,521,2895,1044
ai_iter,521,2797,1044
ai_iter,521,3098,1044
ai_iter,521,2900,1044
ai_iter,521,2762,1044
ai_iter,521,3166,1044
ai_iter,521,2831,1044
ai_iter,521,2732,1044
ai_iter,521,2791,1044
ai_iter,521,2873,1044
ai_iter,521,2911,1044
ai_iter,521,2703,1044
ai_iter,521,2848,1044
ai_iter,521,2770,1044
ai_iter,521,2796,1044
ai_iter,521,2919,1044
ai_iter,521,2616,1044
ai_iter,521,2858,1044
ai_iter,521,3826,1044
ai_iter,521,2936,1044
ai_iter,521,2956,1044
ai_iter,521,2704,1044
ai_iter,521,2674,1044
ai_iter,521,3129,1044
ai_iter,521,3781,1044
ai_iter,521,3046,1044
ai_iter,521,2871,1044
ai_iter,521,2906,1044
ai_iter,521,2932,1044
ai_iter,521,2834,1044
ai_iter,521,2970,1044
ai_iter,521,2971,1044
ai_iter,521,2923,1044
ai_iter,521,2945,1044
ai_iter,521,3092,1044
ai_iter,541,2991,1084
ai_iter,541,3236,1084
ai_iter,541,2969,1084
ai_iter,541,2894,1084
ai_iter,541,3083,1084
ai_iter,541,2964,1084
ai_iter,541,2883,1084
ai_iter,541,3015,1084
ai_iter,541,3103,1084
ai_iter,541,3072,1084
ai_iter,541,2918,1084
ai_iter,541,2900,1084
ai_iter,541,2825,1084
ai_iter,541,2829,1084
ai_iter,541,2888,1084
ai_iter,541,2929,1084
ai_iter,541,2898,1084
ai_iter,541,2803,1084
ai_iter,541,2944,1084
ai_iter,541,2831,1084
ai_iter,541,2883,1084
ai_iter,541,2824,1084
ai_iter,541,2763,1084
ai_iter,541,2949,1084
ai_iter,541,2725,1084
ai_iter,541,2729,1084
ai_iter,541,2802,1084
ai_iter,541,3131,1084
ai_iter,541,2766,1084
ai_iter,541,3242,1084
ai_iter,541,3908,1084
ai_iter,541,2926,1084
ai_iter,541,3079,1084
ai_iter,541,3133,1084
ai_iter,541,2727,1084
ai_iter,541,3011,1084
ai_iter,541,2889,1084
ai_iter,541,2969,1084
ai_iter,541,2741,1084
ai_iter,541,2862,1084
ai_iter,541,2804,1084
ai_iter,541,2696,1084
ai_iter,541,2647,1084
ai_iter,541,3070,1084
ai_iter,541,2786,1084
ai_iter,541,2720,1084
ai_iter,541,2794,1084
ai_iter,541,3317,1084
ai_iter,541,3008,1084
ai_iter,541,18255,1084
ai_iter,541,3084,1084
ai_iter,541,2895,1084
ai_iter,541,2878,1084
ai_iter,541,2743,1084
ai_iter,541,2609,1084
ai_iter,541,2896,1084
ai_iter,541,2784,1084
ai_iter,541,2854,1084
ai_iter,541,2818,1084
ai_iter,541,3061,1084
ai_iter,541,3313,1084
ai_iter,541,2928,1084
ai_iter,541,2912,1084
ai_iter,541,2742,1084
ai_iter,541,2945,1084
ai_iter,541,2883,1084
ai_iter,541,2907,1084
ai_iter,541,2851,1084
ai_iter,541,2946,1084
ai_iter,541,2972,1084
ai_iter,541,2988,1084
ai_iter,541,3077,1084
ai_iter,541,2845,1084
ai_iter,541,2805,1084
ai_iter,541,2849,1084
ai_iter,541,3183,1084
ai_iter,541,2935,1084
ai_iter,541,2770,1084
ai_iter,541,2736,1084
ai_iter,541,3065,1084
ai_iter,541,2731,1084
ai_iter,541,2965,1084
ai_iter,541,2842,1084
ai_iter,541,2954,1084
ai_iter,541,2814,1084
ai_iter,541,2856,1084
ai_iter,541,2871,1084
ai_iter,541,2856,1084
ai_iter,541,2841,1084
ai_iter,541,2774,1084
ai_iter,541,2820,1084
ai_iter,541,15735,1084
ai_iter,541,4176,1084
ai_iter,541,3495,1084
ai_iter,541,3134,1084
ai_iter,541,2951,1084
ai_iter,541,2895,1084
ai_iter,541,2703,1084
ai_iter,541,2600,1084
ai_iter,541,2844,1084
ai_iter,561,2931,1124
ai_iter,561,3091,1124
ai_iter,561,3280,1124
ai_iter,561,2930,1124
ai_iter,561,2956,1124
ai_iter,561,2946,1124
ai_iter,561,3014,1124
ai_iter,561,3146,1124
ai_iter,561,3027,1124
ai_iter,561,3108,1124
ai_iter,561,2804,1124
ai_iter,561,2807,1124
ai_iter,561,2969,1124
ai_iter,561,2953,1124
ai_iter,561,3135,1124
ai_iter,561,3000,1124
ai_iter,561,2835,1124
ai_iter,561,2862,1124
ai_iter,561,3058,1124
ai_iter,561,2861,1124
ai_iter,561,2918,1124
ai_iter,561,2961,1124
ai_iter,561,3058,1124
ai_iter,561,2873,1124
ai_iter,561,3219,1124
ai_iter,561,2975,1124
ai_iter,561,3065,1124
ai_iter,561,3716,1124
ai_iter,561,2965,1124
ai_iter,561,3178,1124
ai_iter,561,2916,1124
ai_iter,561,2918,1124
ai_iter,561,2919,1124
ai_iter,561,2906,1124
ai_iter,561,2866,1124
ai_iter,561,2910,1124
ai_iter,561,2769,1124
ai_iter,561,2907,1124
ai_iter,561,3141,1124
ai_iter,561,2889,1124
ai_iter,561,2871,1124
ai_iter,561,2899,1124
ai_iter,561,2901,1124
ai_iter,561,3063,1124
ai_iter,561,2969,1124
ai_iter,561,3063,1124
ai_iter,561,2906,1124
ai_iter,561,2986,1124
ai_iter,561,2937,1124
ai_iter,561,2801,1124
ai_iter,561,3096,1124
ai_iter,561,3036,1124
ai_iter,561,3062,1124
ai_iter,561,3051,1124
ai_iter,561,2961,1124
ai_iter,561,2967,1124
ai_iter,561,2967,1124
ai_iter,561,3386,1124
ai_iter,561,2876,1124
ai_iter,561,2835,1124
ai_iter,561,2985,1124
ai_iter,561,2943,1124
ai_iter,561,2991,1124
ai_iter,561,3106,1124
ai_iter,561,3014,1124
ai_iter,561,2830,1124
ai_iter,561,2921,1124
ai_iter,561,2891,1124
ai_iter,561,2867,1124
ai_iter,561,3127,1124
ai_iter,561,3270,1124
ai_iter,561,2971,1124
ai_iter,561,3022,1124
ai_iter,561,3152,1124
ai_iter,561,2838,1124
ai_iter,561,3083,1124
ai_iter,561,3025,1124
ai_iter,561,3130,1124
ai_iter,561,3076,1124
ai_iter,561,2995,1124
ai_iter,561,3225,1124
ai_iter,561,3068,1124
ai_iter,561,2879,1124
ai_iter,561,2855,1124
ai_iter,561,3119,1124
ai_iter,561,3734,1124
ai_iter,561,2998,1124
ai_iter,561,2639,1124
ai_iter,561,2951,1124
ai_iter,561,2912,1124
ai_iter,561,2842,1124
ai_iter,561,3021,1124
ai_iter,561,2974,1124
ai_iter,561,2948,1124
ai_iter,561,4231,1124
ai_iter,561,2956,1124
ai_iter,561,2817,1124
ai_iter,561,2892,1124
ai_iter,561,2823,1124
ai_iter,561,2702,1124
ai_iter,581,3420,1164
ai_iter,581,2863,1164
ai_iter,581,3041,1164
ai_iter,581,3007,1164
ai_iter,581,2936,1164
ai_iter,581,3108,1164
ai_iter,581,3043,1164
ai_iter,581,2869,1164
ai_iter,581,2921,1164
ai_iter,581,2724,1164
ai_iter,581,2841,1164
ai_iter,581,2939,1164
ai_iter,581,2868,1164
ai_iter,581,2809,1164
ai_iter,581,2719,1164
ai_iter,581,2897,1164
ai_iter,581,3119,1164
ai_iter,581,2912,1164
ai_iter,581,2816,1164
ai_iter,581,2952,1164
ai_iter,581,3190,1164
ai_iter,581,3480,1164
ai_iter,581,3013,1164
ai_iter,581,2925,1164
ai_iter,581,3013,1164
ai_iter,581,2804,1164
ai_iter,581,2760,1164
ai_iter,581,2887,1164
ai_iter,581,2844,1164
ai_iter,581,3333,1164
ai_iter,581,2832,1164
ai_iter,581,3431,1164
ai_iter,581,3144,1164
ai_iter,581,3060,1164
ai_iter,581,2791,1164
ai_iter,581,3141,1164
ai_iter,581,8927,1164
ai_iter,581,2847,1164
ai_iter,581,3072,1164
ai_iter,581,2910,1164
ai_iter,581,3059,1164
ai_iter,581,2740,1164
ai_iter,581,2740,1164
ai_iter,581,2750,1164
ai_iter,581,2819,1164
ai_iter,581,2792,1164
ai_iter,581,2935,1164
ai_iter,581,2904,1164
ai_iter,581,2921,1164
ai_iter,581,2990,1164
ai_iter,581,2938,1164
ai_iter,581,2954,1164
ai_iter,581,2939,1164
ai_iter,581,2942,1164
ai_iter,581,3099,1164
ai_iter,581,2851,1164
ai_iter,581,2858,1164
ai_iter,581,3229,1164
ai_iter,581,3019,1164
ai_iter,581,2927,1164
ai_iter,581,2870,1164
ai_iter,581,3144,1164
ai_iter,581,2955,1164
ai_iter,581,2964,1164
ai_iter,581,2981,1164
ai_iter,581,3014,1164
ai_iter,581,2778,1164
ai_iter,581,2963,1164
ai_iter,581,2906,1164
ai_iter,581,3146,1164
ai_iter,581,2853,1164
ai_iter,581,2929,1164
ai_iter,581,2918,1164
ai_iter,581,2917,1164
ai_iter,581,2889,1164
ai_iter,581,3043,1164
ai_iter,581,2750,1164
ai_iter,581,2834,1164
ai_iter,581,2736,1164
ai_iter,581,3112,1164
ai_iter,581,2986,1164
ai_iter,581,2907,1164
ai_iter,581,3298,1164
ai_iter,581,2886,1164
ai_iter,581,3033,1164
ai_iter,581,2937,1164
ai_iter,581,3650,1164
ai_iter,581,3814,1164
ai_iter,581,3444,1164
ai_iter,581,2830,1164
ai_iter,581,2846,1164
ai_iter,581,3283,1164
ai_iter,581,2992,1164
ai_iter,581,2893,1164
ai_iter,581,3098,1164
ai_iter,581,3134,1164
ai_iter,581,3294,1164
ai_iter,581,3200,1164
ai_iter,581,2818,1164
ai_iter,581,2969,1164
ai_iter,601,2992,1204
ai_iter,601,2794,1204
ai_iter,601,2855,1204
ai_iter,601,2758,1204
ai_iter,601,3322,1204
ai_iter,601,2866,1204
ai_iter,601,2942,1204
ai_iter,601,3125,1204
ai_iter,601,2877,1204
ai_iter,601,2995,1204
ai_iter,601,3075,1204
ai_iter,601,3392,1204
ai_iter,601,2960,1204
ai_iter,601,2837,1204
ai_iter,601,2793,1204
ai_iter,601,3030,1204
ai_iter,601,2897,1204
ai_iter,601,2759,1204
ai_iter,601,3186,1204
ai_iter,601,3121,1204
ai_iter,601,2914,1204
ai_iter,601,3472,1204
ai_iter,601,3019,1204
ai_iter,601,2878,1204
ai_iter,601,2911,1204
ai_iter,601,3015,1204
ai_iter,601,4372,1204
ai_iter,601,3301,1204
ai_iter,601,2958,1204
ai_iter,601,3003,1204
ai_iter,601,2835,1204
ai_iter,601,2804,1204
ai_iter,601,2824,1204
ai_iter,601,2816,1204
ai_iter,601,4035,1204
ai_iter,601,2852,1204
ai_iter,601,3006,1204
ai_iter,601,2791,1204
ai_iter,601,2841,1204
ai_iter,601,2721,1204
ai_iter,601,2769,1204
ai_iter,601,3294,1204
ai_iter,601,2953,1204
ai_iter,601,2823,1204
ai_iter,601,2944,1204
ai_iter,601,2970,1204
ai_iter,601,2874,1204
ai_iter,601,2783,1204
ai_iter,601,3099,1204
ai_iter,601,3043,1204
ai_iter,601,2987,1204
ai_iter,601,2946,1204
ai_iter,601,3020,1204
ai_iter,601,2942,1204
ai_iter,601,2915,1204
ai_iter,601,3073,1204
ai_iter,601,3051,1204
ai_iter,601,3478,1204
ai_iter,601,3027,1204
ai_iter,601,2911,1204
ai_iter,601,3114,1204
ai_iter,601,3076,1204
ai_iter,601,2968,1204
ai_iter,601,3196,1204
ai_iter,601,2926,1204
ai_iter,601,2789,1204
ai_iter,601,2946,1204
ai_iter,601,2920,1204
ai_iter,601,2828,1204
ai_iter,601,3074,1204
ai_iter,601,2842,1204
ai_iter,601,3051,1204
ai_iter,601,2969,1204
ai_iter,601,4990,1204
ai_iter,601,3490,1204
ai_iter,601,3120,1204
ai_iter,601,3376,1204
ai_iter,601,3361,1204
ai_iter,601,3229,1204
ai_iter,601,2932,1204
ai_iter,601,3167,1204
ai_iter,601,3080,1204
ai_iter,601,3099,1204
ai_iter,601,3266,1204
ai_iter,601,2913,1204
ai_iter,601,3071,1204
ai_iter,601,3219,1204
ai_iter,601,2904,1204
ai_iter,601,3133,1204
ai_iter,601,3184,1204
ai_iter,601,3011,1204
ai_iter,601,3216,1204
ai_iter,601,3018,1204
ai_iter,601,2803,1204
ai_iter,601,2957,1204
ai_iter,601,3006,1204
ai_iter,601,3142,1204
ai_iter,601,3035,1204
ai_iter,601,2989,1204
ai_iter,601,2951,1204
ai_iter,621,3099,1244
ai_iter,621,2838,1244
ai_iter,621,3089,1244
ai_iter,621,3021,1244
ai_iter,621,3125,1244
ai_iter,621,3053,1244
ai_iter,621,3110,1244
ai_iter,621,3177,1244
ai_iter,621,2883,1244
ai_iter,621,3050,1244
ai_iter,621,3025,1244
ai_iter,621,3083,1244
ai_iter,621,3085,1244
ai_iter,621,2873,1244
ai_iter,621,3080,1244
ai_iter,621,2984,1244
ai_iter,621,2922,1244
ai_iter,621,2890,1244
ai_iter,621,3370,1244
ai_iter,621,3097,1244
ai_iter,621,3323,1244
ai_iter,621,3867,1244
ai_iter,621,3118,1244
ai_iter,621,3340,1244
ai_iter,621,3003,1244
ai_iter,621,2961,1244
ai_iter,621,3308,1244
ai_iter,621,2904,1244
ai_iter,621,2880,1244
ai_iter,621,3015,1244
ai_iter,621,2898,1244
ai_iter,621,2954,1244
ai_iter,621,3025,1244
ai_iter,621,3058,1244
ai_iter,621,3170,1244
ai_iter,621,3173,1244
ai_iter,621,3023,1244
ai_iter,621,3099,1244
ai_iter,621,2941,1244
ai_iter,621,2965,1244
ai_iter,621,2993,1244
ai_iter,621,3079,1244
ai_iter,621,3138,1244
ai_iter,621,2964,1244
ai_iter,621,3011,1244
ai_iter,621,3106,1244
ai_iter,621,3001,1244
ai_iter,621,2841,1244
ai_iter,621,3163,1244
ai_iter,621,3060,1244
ai_iter,621,3067,1244
ai_iter,621,3248,1244
ai_iter,621,2908,1244
ai_iter,621,3037,1244
ai_iter,621,3106,1244
ai_iter,621,3348,1244
ai_iter,621,3080,1244
ai_iter,621,3063,1244
ai_iter,621,2929,1244
ai_iter,621,2949,1244
ai_iter,621,2981,1244
ai_iter,621,3056,1244
ai_iter,621,3076,1244
ai_iter,621,2907,1244
ai_iter,621,3164,1244
ai_iter,621,2824,1244
ai_iter,621,2935,1244
ai_iter,621,2944,1244
ai_iter,621,2926,1244
ai_iter,621,3081,1244
ai_iter,621,2908,1244
ai_iter,621,3065,1244
ai_iter,621,2771,1244
ai_iter,621,2933,1244
ai_iter,621,2808,1244
ai_iter,621,2865,1244
ai_iter,621,3148,1244
ai_iter,621,3380,1244
ai_iter,621,2935,1244
ai_iter,621,2901,1244
ai_iter,621,3379,1244
ai_iter,621,3620,1244
ai_iter,621,16014,1244
ai_iter,621,3631,1244
ai_iter,621,3732,1244
ai_iter,621,3129,1244
ai_iter,621,3064,1244
ai_iter,621,3148,1244
ai_iter,621,2933,1244
ai_iter,621,2933,1244
ai_iter,621,2932,1244
ai_iter,621,3175,1244
ai_iter,621,2940,1244
ai_iter,621,3244,1244
ai_iter,621,3383,1244
ai_iter,621,3023,1244
ai_iter,621,2990,1244
ai_iter,621,3035,1244
ai_iter,621,3047,1244
ai_iter,621,3169,1244
ai_iter,641,3180,1284
ai_iter,641,3272,1284
ai_iter,641,3074,1284
ai_iter,641,3448,1284
ai_iter,641,2948,1284
ai_iter,641,2972,1284
ai_iter,641,2872,1284
ai_iter,641,2967,1284
ai_iter,641,2986,1284
ai_iter,641,2948,1284
ai_iter,641,2930,1284
ai_iter,641,2817,1284
ai_iter,641,2968,1284
ai_iter,641,3241,1284
ai_iter,641,3413,1284
ai_iter,641,3428,1284
ai_iter,641,3219,1284
ai_iter,641,3202,1284
ai_iter,641,3177,1284
ai_iter,641,2914,1284
ai_iter,641,2893,1284
ai_iter,641,3290,1284
ai_iter,641,3043,1284
ai_iter,641,3080,1284
ai_iter,641,2984,1284
ai_iter,641,3174,1284
ai_iter,641,2910,1284
ai_iter,641,3235,1284
ai_iter,641,3460,1284
ai_iter,641,3227,1284
ai_iter,641,3072,1284
ai_iter,641,3300,1284
ai_iter,641,3348,1284
ai_iter,641,3252,1284
ai_iter,641,3172,1284
ai_iter,641,3260,1284
ai_iter,641,3159,1284
ai_iter,641,3071,1284
ai_iter,641,3203,1284
ai_iter,641,3381,1284
ai_iter,641,2958,1284
ai_iter,641,3130,1284
ai_iter,641,2935,1284
ai_iter,641,3015,1284
ai_iter,641,3073,1284
ai_iter,641,3081,1284
ai_iter,641,3081,1284
ai_iter,641,2906,1284
ai_iter,641,3072,1284
ai_iter,641,3061,1284
ai_iter,641,3014,1284
ai_iter,641,3017,1284
ai_iter,641,2960,1284
ai_iter,641,2947,1284
ai_iter,641,2951,1284
ai_iter,641,2945,1284
ai_iter,641,3106,1284
ai_iter,641,3185,1284
ai_iter,641,2965,1284
ai_iter,641,3115,1284
ai_iter,641,4439,1284
ai_iter,641,3278,1284
ai_iter,641,3371,1284
ai_iter,641,3108,1284
ai_iter,641,2988,1284
ai_iter,641,3140,1284
ai_iter,641,2847,1284
ai_iter,641,3058,1284
ai_iter,641,3503,1284
ai_iter,641,3169,1284
ai_iter,641,3333,1284
ai_iter,641,3032,1284
ai_iter,641,2913,1284
ai_iter,641,2975,1284
ai_iter,641,3024,1284
ai_iter,641,3236,1284
ai_iter,641,2953,1284
ai_iter,641,3106,1284
ai_iter,641,3082,1284
ai_iter,641,3672,1284
ai_iter,641,3447,1284
ai_iter,641,3115,1284
ai_iter,641,4042,1284
ai_iter,641,3719,1284
ai_iter,641,4029,1284
ai_iter,641,3061,1284
ai_iter,641,3112,1284
ai_iter,641,3121,1284
ai_iter,641,3269,1284
ai_iter,641,3194,1284
ai_iter,641,3216,1284
ai_iter,641,3105,1284
ai_iter,641,3202,1284
ai_iter,641,3040,1284
ai_iter,641,3085,1284
ai_iter,641,3116,1284
ai_iter,641,3333,1284
ai_iter,641,3276,1284
ai_iter,641,3072,1284
