mode,n,time_ns,result
rec,8,2302,21
rec,8,2183,21
rec,8,1997,21
rec,8,2067,21
rec,8,2102,21
rec,8,1910,21
rec,8,2372,21
rec,8,2186,21
rec,8,2130,21
rec,8,2065,21
rec,8,1970,21
rec,8,1959,21
rec,8,2134,21
rec,8,2363,21
rec,8,2129,21
rec,8,1996,21
rec,8,2220,21
rec,8,1964,21
rec,8,2489,21
rec,8,2076,21
rec,8,2036,21
rec,8,1926,21
rec,8,1912,21
rec,8,2070,21
rec,8,2456,21
rec,8,2125,21
rec,8,2067,21
rec,8,2156,21
rec,8,2154,21
rec,8,1935,21
rec,8,3693,21
rec,8,2147,21
rec,8,1946,21
rec,8,1903,21
rec,8,2172,21
rec,8,1883,21
rec,8,1964,21
rec,8,2157,21
rec,8,1861,21
rec,8,1908,21
rec,8,1915,21
rec,8,2168,21
rec,8,2042,21
rec,8,2428,21
rec,8,2270,21
rec,8,2116,21
rec,8,2173,21
rec,9,2152,34
rec,9,2973,34
rec,9,2156,34
rec,9,2264,34
rec,9,2059,34
rec,9,2140,34
rec,9,2331,34
rec,9,2423,34
rec,9,2334,34
rec,9,2142,34
rec,9,2167,34
rec,9,2053,34
rec,9,2111,34
rec,9,2166,34
rec,9,2332,34
rec,9,2173,34
rec,9,2090,34
rec,9,2116,34
rec,9,2126,34
rec,9,2268,34
rec,9,2346,34
rec,9,2203,34
rec,9,2156,34
rec,9,2322,34
rec,9,2542,34
rec,9,2856,34
rec,9,2376,34
rec,9,2102,34
rec,9,2314,34
rec,9,2415,34
rec,9,3066,34
rec,9,2889,34
rec,9,2865,34
rec,9,2179,34
rec,9,2214,34
rec,9,2152,34
rec,9,2154,34
rec,9,2561,34
rec,9,2206,34
rec,9,2133,34
rec,9,2180,34
rec,9,2047,34
rec,9,3198,34
rec,9,2230,34
rec,9,2154,34
rec,9,2017,34
rec,9,2163,34
rec,9,1952,34
rec,9,1936,34
rec,9,2288,34
rec,9,2146,34
rec,9,2377,34
rec,9,1987,34
rec,9,2141,34
rec,9,2098,34
rec,9,2356,34
rec,9,2442,34
rec,9,2199,34
rec,9,2137,34
rec,9,2121,34
rec,9,2196,34
rec,9,2805,34
rec,9,2442,34
rec,9,2263,34
rec,9,2206,34
rec,9,2281,34
rec,9,2435,34
rec,9,2436,34
rec,9,2286,34
rec,9,2217,34
rec,9,2080,34
rec,9,2055,34
rec,9,1922,34
rec,9,1946,34
rec,9,2453,34
rec,9,2259,34
rec,9,2068,34
rec,9,2290,34
rec,9,2504,34
rec,9,2209,34
rec,9,2506,34
rec,9,2131,34
rec,9,2447,34
rec,9,2102,34
rec,9,2140,34
rec,9,2317,34
rec,9,2451,34
rec,9,2243,34
rec,9,2138,34
rec,9,1981,34
rec,9,2255,34
rec,9,2091,34
rec,9,2474,34
rec,9,2177,34
rec,9,2146,34
rec,9,2324,34
rec,9,2169,34
rec,9,2256,34
rec,9,2408,34
rec,9,2231,34
rec,10,2175,55
rec,10,2327,55
rec,10,2168,55
rec,10,3382,55
rec,10,2753,55
rec,10,2646,55
rec,10,2759,55
rec,10,2438,55
rec,10,2542,55
rec,10,2067,55
rec,10,2506,55
rec,10,3079,55
rec,10,2552,55
rec,10,2731,55
rec,10,2535,55
rec,10,2180,55
rec,10,2347,55
rec,10,2601,55
rec,10,2208,55
rec,10,5021,55
rec,10,2738,55
rec,10,2488,55
rec,10,2254,55
rec,10,2312,55
rec,10,3033,55
rec,10,2582,55
rec,10,2190,55
rec,10,2252,55
rec,10,3860,55
rec,10,2312,55
rec,10,2762,55
rec,10,2425,55
rec,10,2361,55
rec,10,2299,55
rec,10,2356,55
rec,10,2055,55
rec,10,2672,55
rec,10,2912,55
rec,10,2738,55
rec,10,23288,55
rec,10,2407,55
rec,10,3172,55
rec,10,2812,55
rec,10,2189,55
rec,10,23229,55
rec,10,2925,55
rec,10,3016,55
rec,10,2410,55
rec,10,3091,55
rec,10,2205,55
rec,10,2747,55
rec,10,2555,55
rec,10,3124,55
rec,10,2416,55
rec,10,2675,55
rec,10,3174,55
rec,10,2461,55
rec,10,2444,55
rec,10,2400,55
rec,10,2449,55
rec,10,3068,55
rec,10,10057,55
rec,10,2717,55
rec,10,2388,55
rec,10,2713,55
rec,10,2913,55
rec,10,2620,55
rec,10,2503,55
rec,10,2462,55
rec,10,2292,55
rec,10,2071,55
rec,10,2883,55
rec,10,2300,55
rec,10,3469,55
rec,10,3729,55
rec,10,4334,55
rec,10,2719,55
rec,10,2849,55
rec,10,2094,55
rec,10,2239,55
rec,10,2124,55
rec,10,2327,55
rec,10,2411,55
rec,10,2231,55
rec,10,3530,55
rec,10,3301,55
rec,10,2488,55
rec,10,2462,55
rec,10,2233,55
rec,10,2366,55
rec,10,2146,55
rec,10,2168,55
rec,10,2201,55
rec,10,2508,55
rec,10,2258,55
rec,10,2873,55
rec,10,2926,55
rec,10,2544,55
rec,10,2799,55
rec,10,2376,55
rec,11,2360,89
rec,11,15990,89
rec,11,2256,89
rec,11,2426,89
rec,11,3223,89
rec,11,3579,89
rec,11,2480,89
rec,11,4295,89
rec,11,2826,89
rec,11,2814,89
rec,11,2519,89
rec,11,2590,89
rec,11,2458,89
rec,11,2292,89
rec,11,2349,89
rec,11,3315,89
rec,11,2610,89
rec,11,2509,89
rec,11,2470,89
rec,11,2462,89
rec,11,2329,89
rec,11,2846,89
rec,11,2374,89
rec,11,2416,89
rec,11,2438,89
rec,11,2620,89
rec,11,2574,89
rec,11,2748,89
rec,11,2570,89
rec,11,2346,89
rec,11,2570,89
rec,11,2397,89
rec,11,2708,89
rec,11,2932,89
rec,11,2670,89
rec,11,2726,89
rec,11,2741,89
rec,11,3241,89
rec,11,3021,89
rec,11,2623,89
rec,11,2637,89
rec,11,2314,89
rec,11,2459,89
rec,11,2357,89
rec,11,2465,89
rec,11,3880,89
rec,11,2712,89
rec,11,2900,89
rec,11,2605,89
rec,11,2502,89
rec,11,2540,89
rec,11,2803,89
rec,11,3067,89
rec,11,4398,89
rec,11,3645,89
rec,11,2772,89
rec,11,2876,89
rec,11,2471,89
rec,11,2499,89
rec,11,2611,89
rec,11,2475,89
rec,11,2503,89
rec,11,2699,89
rec,11,2548,89
rec,11,2493,89
rec,11,2481,89
rec,11,2506,89
rec,11,2525,89
rec,11,2626,89
rec,11,2558,89
rec,11,2498,89
rec,11,2643,89
rec,11,2321,89
rec,11,2382,89
rec,11,3899,89
rec,11,2630,89
rec,11,2333,89
rec,11,2444,89
rec,11,2468,89
rec,11,3468,89
rec,11,2938,89
rec,11,2440,89
rec,11,2262,89
rec,11,2433,89
rec,11,2458,89
rec,11,2416,89
rec,11,2581,89
rec,11,2467,89
rec,11,2350,89
rec,11,2427,89
rec,11,2400,89
rec,11,2425,89
rec,11,2940,89
rec,11,2545,89
rec,11,2385,89
rec,11,2664,89
rec,11,2738,89
rec,11,2328,89
rec,11,2421,89
rec,11,2619,89
rec,12,2744,144
rec,12,2830,144
rec,12,2788,144
rec,12,2700,144
rec,12,2695,144
rec,12,3290,144
rec,12,2787,144
rec,12,2933,144
rec,12,2808,144
rec,12,2644,144
rec,12,2719,144
rec,12,2955,144
rec,12,2782,144
rec,12,2798,144
rec,12,2601,144
rec,12,2786,144
rec,12,2963,144
rec,12,3853,144
rec,12,3050,144
rec,12,2813,144
rec,12,2792,144
rec,12,2590,144
rec,12,2716,144
rec,12,3489,144
rec,12,3456,144
rec,12,2954,144
rec,12,2687,144
rec,12,2777,144
rec,12,2739,144
rec,12,3549,144
rec,12,3192,144
rec,12,2827,144
rec,12,3113,144
rec,12,3676,144
rec,12,3130,144
rec,12,3312,144
rec,12,2905,144
rec,12,2620,144
rec,12,2717,144
rec,12,2668,144
rec,12,3400,144
rec,12,3112,144
rec,12,2729,144
rec,12,2921,144
rec,12,2849,144
rec,12,2673,144
rec,12,3234,144
rec,12,2806,144
rec,12,2740,144
rec,12,2658,144
rec,12,2853,144
rec,12,2786,144
rec,12,21438,144
rec,12,3416,144
rec,12,3073,144
rec,12,2949,144
rec,12,2819,144
rec,12,2766,144
rec,12,3221,144
rec,12,2837,144
rec,12,2705,144
rec,12,2776,144
rec,12,2766,144
rec,12,2662,144
rec,12,4175,144
rec,12,3394,144
rec,12,2616,144
rec,12,2601,144
rec,12,2525,144
rec,12,2605,144
rec,12,2779,144
rec,12,2721,144
rec,12,2748,144
rec,12,2838,144
rec,12,2674,144
rec,12,2593,144
rec,12,2718,144
rec,12,3222,144
rec,12,3115,144
rec,12,2806,144
rec,12,2809,144
rec,12,2675,144
rec,12,2795,144
rec,12,3303,144
rec,12,3597,144
rec,12,2654,144
rec,12,2650,144
rec,12,2626,144
rec,12,2741,144
rec,12,3210,144
rec,12,2996,144
rec,12,2787,144
rec,12,2787,144
rec,12,2854,144
rec,12,2994,144
rec,12,2922,144
rec,12,2852,144
rec,12,2694,144
rec,12,2864,144
rec,12,3366,144
rec,13,3219,233
rec,13,3774,233
rec,13,3143,233
rec,13,3272,233
rec,13,3289,233
rec,13,2930,233
rec,13,3198,233
rec,13,3777,233
rec,13,3239,233
rec,13,3084,233
rec,13,3183,233
rec,13,3046,233
rec,13,3224,233
rec,13,3574,233
rec,13,5273,233
rec,13,3763,233
rec,13,3912,233
rec,13,3207,233
rec,13,3315,233
rec,13,3645,233
rec,13,3249,233
rec,13,3227,233
rec,13,3062,233
rec,13,3300,233
rec,13,3238,233
rec,13,4049,233
rec,13,3504,233
rec,13,3720,233
rec,13,3319,233
rec,13,3307,233
rec,13,3230,233
rec,13,3530,233
rec,13,3261,233
rec,13,3129,233
rec,13,3125,233
rec,13,2947,233
rec,13,3097,233
rec,13,3152,233
rec,13,3443,233
rec,13,3000,233
rec,13,2970,233
rec,13,3025,233
rec,13,2985,233
rec,13,3017,233
rec,13,3063,233
rec,13,3142,233
rec,13,3618,233
rec,13,3417,233
rec,13,3211,233
rec,13,3209,233
rec,13,3274,233
rec,13,3409,233
rec,13,2995,233
rec,13,3016,233
rec,13,3031,233
rec,13,2942,233
rec,13,3219,233
rec,13,3533,233
rec,13,3106,233
rec,13,3061,233
rec,13,3191,233
rec,13,3275,233
rec,13,3438,233
rec,13,3147,233
rec,13,3156,233
rec,13,3095,233
rec,13,2992,233
rec,13,3017,233
rec,13,3713,233
rec,13,3060,233
rec,13,3122,233
rec,13,3205,233
rec,13,3222,233
rec,13,3210,233
rec,13,3703,233
rec,13,3363,233
rec,13,3005,233
rec,13,3255,233
rec,13,3098,233
rec,13,3174,233
rec,13,3200,233
rec,13,3208,233
rec,13,3214,233
rec,13,2955,233
rec,13,3151,233
rec,13,3281,233
rec,13,3136,233
rec,13,4137,233
rec,13,3250,233
rec,13,4717,233
rec,13,4455,233
rec,13,4346,233
rec,13,4425,233
rec,13,4404,233
rec,13,5264,233
rec,13,4980,233
rec,13,4172,233
rec,13,3723,233
rec,13,4852,233
rec,13,15560,233
rec,14,5374,377
rec,14,5251,377
rec,14,6340,377
rec,14,6153,377
rec,14,5353,377
rec,14,5713,377
rec,14,4735,377
rec,14,5860,377
rec,14,4260,377
rec,14,5418,377
rec,14,5724,377
rec,14,6862,377
rec,14,4934,377
rec,14,8449,377
rec,14,4947,377
rec,14,6548,377
rec,14,4888,377
rec,14,5125,377
rec,14,5446,377
rec,14,5060,377
rec,14,4766,377
rec,14,4479,377
rec,14,22828,377
rec,14,4905,377
rec,14,4795,377
rec,14,6804,377
rec,14,6062,377
rec,14,4839,377
rec,14,6298,377
rec,14,4507,377
rec,14,5120,377
rec,14,4961,377
rec,14,6986,377
rec,14,17492,377
rec,14,3929,377
rec,14,6996,377
rec,14,5667,377
rec,14,5340,377
rec,14,6931,377
rec,14,6105,377
rec,14,5671,377
rec,14,4627,377
rec,14,5322,377
rec,14,4779,377
rec,14,4817,377
rec,14,5337,377
rec,14,5669,377
rec,14,4521,377
rec,14,5534,377
rec,14,4884,377
rec,14,4187,377
rec,14,5522,377
rec,14,26045,377
rec,14,4523,377
rec,14,5418,377
rec,14,5634,377
rec,14,5487,377
rec,14,5403,377
rec,14,5730,377
rec,14,21663,377
rec,14,6143,377
rec,14,5708,377
rec,14,4484,377
rec,14,5352,377
rec,14,6128,377
rec,14,5697,377
rec,14,4480,377
rec,14,4804,377
rec,14,4837,377
rec,14,5620,377
rec,14,5201,377
rec,14,9742,377
rec,14,5183,377
rec,14,4533,377
rec,14,5156,377
rec,14,4821,377
rec,14,5644,377
rec,14,6021,377
rec,14,4951,377
rec,14,25483,377
rec,14,6518,377
rec,14,4718,377
rec,14,5280,377
rec,14,7854,377
rec,14,4763,377
rec,14,5327,377
rec,14,5693,377
rec,14,4769,377
rec,14,6394,377
rec,14,6285,377
rec,14,4748,377
rec,14,4275,377
rec,14,6627,377
rec,14,6897,377
rec,14,4364,377
rec,14,6510,377
rec,14,5186,377
rec,14,7769,377
rec,14,7635,377
rec,14,4637,377
rec,15,6351,610
rec,15,5857,610
rec,15,6517,610
rec,15,6141,610
rec,15,5965,610
rec,15,8216,610
rec,15,6777,610
rec,15,7480,610
rec,15,5916,610
rec,15,6365,610
rec,15,5844,610
rec,15,5849,610
rec,15,8519,610
rec,15,5841,610
rec,15,7992,610
rec,15,6759,610
rec,15,5961,610
rec,15,9179,610
rec,15,6230,610
rec,15,8012,610
rec,15,6186,610
rec,15,9318,610
rec,15,6155,610
rec,15,6569,610
rec,15,6900,610
rec,15,5951,610
rec,15,5463,610
rec,15,7041,610
rec,15,6009,610
rec,15,6070,610
rec,15,6587,610
rec,15,7029,610
rec,15,6547,610
rec,15,5930,610
rec,15,7590,610
rec,15,7735,610
rec,15,5494,610
rec,15,8424,610
rec,15,6238,610
rec,15,6887,610
rec,15,5990,610
rec,15,6951,610
rec,15,6569,610
rec,15,8288,610
rec,15,5363,610
rec,15,8767,610
rec,15,5851,610
rec,15,6258,610
rec,15,7020,610
rec,15,8562,610
rec,15,6473,610
rec,15,6466,610
rec,15,6314,610
rec,15,8733,610
rec,15,6309,610
rec,15,5243,610
rec,15,5685,610
rec,15,5670,610
rec,15,6849,610
rec,15,6515,610
rec,15,6962,610
rec,15,4997,610
rec,15,5213,610
rec,15,6124,610
rec,15,5590,610
rec,15,5862,610
rec,15,5340,610
rec,15,6627,610
rec,15,5123,610
rec,15,5119,610
rec,15,5870,610
rec,15,5333,610
rec,15,5451,610
rec,15,5356,610
rec,15,5623,610
rec,15,6082,610
rec,15,5303,610
rec,15,5107,610
rec,15,5134,610
rec,15,5340,610
rec,15,5302,610
rec,15,5260,610
rec,15,5088,610
rec,15,5105,610
rec,15,5651,610
rec,15,5240,610
rec,15,5091,610
rec,15,19716,610
rec,15,6790,610
rec,15,9237,610
rec,15,5107,610
rec,15,5571,610
rec,15,5339,610
rec,15,7062,610
rec,15,5463,610
rec,15,5058,610
rec,15,5197,610
rec,15,5907,610
rec,15,4990,610
rec,15,5338,610
rec,16,6818,987
rec,16,6888,987
rec,16,13443,987
rec,16,6686,987
rec,16,6661,987
rec,16,6862,987
rec,16,6918,987
rec,16,7749,987
rec,16,7852,987
rec,16,8793,987
rec,16,7472,987
rec,16,6802,987
rec,16,6650,987
rec,16,6189,987
rec,16,6735,987
rec,16,6435,987
rec,16,7263,987
rec,16,6379,987
rec,16,6834,987
rec,16,6514,987
rec,16,7173,987
rec,16,6844,987
rec,16,6948,987
rec,16,6879,987
rec,16,6983,987
rec,16,7895,987
rec,16,7468,987
rec,16,7284,987
rec,16,6920,987
rec,16,8516,987
rec,16,7463,987
rec,16,6949,987
rec,16,6661,987
rec,16,6383,987
rec,16,6604,987
rec,16,7740,987
rec,16,6469,987
rec,16,6692,987
rec,16,6268,987
rec,16,6231,987
rec,16,7045,987
rec,16,6748,987
rec,16,6787,987
rec,16,6829,987
rec,16,6545,987
rec,16,6533,987
rec,16,7061,987
rec,16,6826,987
rec,16,6555,987
rec,16,7186,987
rec,16,20097,987
rec,16,6805,987
rec,16,9206,987
rec,16,6504,987
rec,16,6581,987
rec,16,6357,987
rec,16,6281,987
rec,16,6672,987
rec,16,19904,987
rec,16,6467,987
rec,16,6582,987
rec,16,6290,987
rec,16,6340,987
rec,16,6584,987
rec,16,6676,987
rec,16,6469,987
rec,16,6625,987
rec,16,6603,987
rec,16,6524,987
rec,16,6640,987
rec,16,7252,987
rec,16,6740,987
rec,16,6439,987
rec,16,6605,987
rec,16,6532,987
rec,16,6668,987
rec,16,6600,987
rec,16,7105,987
rec,16,6581,987
rec,16,6467,987
rec,16,6690,987
rec,16,6608,987
rec,16,6582,987
rec,16,7555,987
rec,16,6746,987
rec,16,6738,987
rec,16,7548,987
rec,16,7942,987
rec,16,9009,987
rec,16,6553,987
rec,16,6926,987
rec,16,8517,987
rec,16,7293,987
rec,16,8381,987
rec,16,6846,987
rec,16,6746,987
rec,16,6933,987
rec,16,6821,987
rec,16,6882,987
rec,16,7535,987
rec,17,12844,1597
rec,17,17448,1597
rec,17,11985,1597
rec,17,10581,1597
rec,17,13754,1597
rec,17,11049,1597
rec,17,11585,1597
rec,17,10941,1597
rec,17,10978,1597
rec,17,11029,1597
rec,17,11813,1597
rec,17,14054,1597
rec,17,10785,1597
rec,17,15066,1597
rec,17,9856,1597
rec,17,10173,1597
rec,17,9789,1597
rec,17,9455,1597
rec,17,10039,1597
rec,17,9988,1597
rec,17,9704,1597
rec,17,10945,1597
rec,17,12343,1597
rec,17,18327,1597
rec,17,11381,1597
rec,17,11204,1597
rec,17,12996,1597
rec,17,31494,1597
rec,17,11136,1597
rec,17,10748,1597
rec,17,10424,1597
rec,17,10336,1597
rec,17,10625,1597
rec,17,11102,1597
rec,17,12598,1597
rec,17,11493,1597
rec,17,11324,1597
rec,17,9850,1597
rec,17,10715,1597
rec,17,9913,1597
rec,17,11252,1597
rec,17,11098,1597
rec,17,12949,1597
rec,17,11426,1597
rec,17,14554,1597
rec,17,15559,1597
rec,17,11311,1597
rec,17,11465,1597
rec,17,10712,1597
rec,17,11077,1597
rec,17,14994,1597
rec,17,11465,1597
rec,17,23759,1597
rec,17,10742,1597
rec,17,10961,1597
rec,17,11078,1597
rec,17,9703,1597
rec,17,14543,1597
rec,17,9972,1597
rec,17,10821,1597
rec,17,10720,1597
rec,17,11161,1597
rec,17,10726,1597
rec,17,9724,1597
rec,17,13472,1597
rec,17,17680,1597
rec,17,10020,1597
rec,17,10147,1597
rec,17,14626,1597
rec,17,11224,1597
rec,17,10186,1597
rec,17,9924,1597
rec,17,10575,1597
rec,17,14400,1597
rec,17,11848,1597
rec,17,11888,1597
rec,17,10041,1597
rec,17,10463,1597
rec,17,9992,1597
rec,17,11708,1597
rec,17,10052,1597
rec,17,10388,1597
rec,17,14096,1597
rec,17,10891,1597
rec,17,10390,1597
rec,17,10320,1597
rec,17,10205,1597
rec,17,13149,1597
rec,17,10186,1597
rec,17,9555,1597
rec,17,9668,1597
rec,17,20825,1597
rec,17,9627,1597
rec,17,9751,1597
rec,17,9954,1597
rec,17,10091,1597
rec,17,11263,1597
rec,17,14322,1597
rec,17,10483,1597
rec,17,11148,1597
rec,18,14356,2584
rec,18,15210,2584
rec,18,14145,2584
rec,18,13969,2584
rec,18,13238,2584
rec,18,14112,2584
rec,18,14020,2584
rec,18,14297,2584
rec,18,13427,2584
rec,18,15503,2584
rec,18,14135,2584
rec,18,14371,2584
rec,18,14626,2584
rec,18,13951,2584
rec,18,13972,2584
rec,18,15284,2584
rec,18,13950,2584
rec,18,14986,2584
rec,18,14860,2584
rec,18,14250,2584
rec,18,14087,2584
rec,18,23337,2584
rec,18,14093,2584
rec,18,14284,2584
rec,18,13240,2584
rec,18,13962,2584
rec,18,13349,2584
rec,18,13931,2584
rec,18,14348,2584
rec,18,13601,2584
rec,18,15724,2584
rec,18,14030,2584
rec,18,15397,2584
rec,18,14069,2584
rec,18,14328,2584
rec,18,14210,2584
rec,18,13721,2584
rec,18,13424,2584
rec,18,14495,2584
rec,18,13822,2584
rec,18,13110,2584
rec,18,13219,2584
rec,18,13101,2584
rec,18,13813,2584
rec,18,13823,2584
rec,18,13280,2584
rec,18,13600,2584
rec,18,31277,2584
rec,18,13514,2584
rec,18,13857,2584
rec,18,13291,2584
rec,18,13298,2584
rec,18,13187,2584
rec,18,13314,2584
rec,18,13863,2584
rec,18,13166,2584
rec,18,27195,2584
rec,18,13718,2584
rec,18,13195,2584
rec,18,13294,2584
rec,18,31727,2584
rec,18,14060,2584
rec,18,13052,2584
rec,18,13155,2584
rec,18,14044,2584
rec,18,14128,2584
rec,18,30539,2584
rec,18,13937,2584
rec,18,28942,2584
rec,18,18621,2584
rec,18,17704,2584
rec,18,16130,2584
rec,18,15889,2584
rec,18,14261,2584
rec,18,20689,2584
rec,18,14340,2584
rec,18,14466,2584
rec,18,32762,2584
rec,18,21141,2584
rec,18,85220,2584
rec,18,16809,2584
rec,18,16441,2584
rec,18,23650,2584
rec,18,16792,2584
rec,18,14408,2584
rec,18,15880,2584
rec,18,15943,2584
rec,18,16331,2584
rec,18,14289,2584
rec,18,14870,2584
rec,18,19216,2584
rec,18,14212,2584
rec,18,16948,2584
rec,18,15139,2584
rec,18,14052,2584
rec,18,16839,2584
rec,18,16237,2584
rec,18,14287,2584
rec,18,20035,2584
rec,18,24893,2584
rec,19,42290,4181
rec,19,21568,4181
rec,19,23283,4181
rec,19,65982,4181
rec,19,40675,4181
rec,19,26304,4181
rec,19,28514,4181
rec,19,21549,4181
rec,19,24191,4181
rec,19,21255,4181
rec,19,41732,4181
rec,19,23899,4181
rec,19,23514,4181
rec,19,23822,4181
rec,19,27376,4181
rec,19,22031,4181
rec,19,24081,4181
rec,19,24075,4181
rec,19,23623,4181
rec,19,23812,4181
rec,19,23249,4181
rec,19,30350,4181
rec,19,26150,4181
rec,19,27669,4181
rec,19,28026,4181
rec,19,43502,4181
rec,19,26956,4181
rec,19,23928,4181
rec,19,27179,4181
rec,19,31063,4181
rec,19,27578,4181
rec,19,58447,4181
rec,19,23870,4181
rec,19,26220,4181
rec,19,23534,4181
rec,19,25489,4181
rec,19,39578,4181
rec,19,36325,4181
rec,19,43170,4181
rec,19,24192,4181
rec,19,21130,4181
rec,19,23500,4181
rec,19,24531,4181
rec,19,23877,4181
rec,19,23304,4181
rec,19,24958,4181
rec,19,27987,4181
rec,19,23826,4181
rec,19,27122,4181
rec,19,26214,4181
rec,19,37033,4181
rec,19,26157,4181
rec,19,24096,4181
rec,19,27777,4181
rec,19,28523,4181
rec,19,23357,4181
rec,19,24275,4181
rec,19,21592,4181
rec,19,21123,4181
rec,19,21946,4181
rec,19,21794,4181
rec,19,40209,4181
rec,19,41627,4181
rec,19,23494,4181
rec,19,29086,4181
rec,19,28812,4181
rec,19,24965,4181
rec,19,42106,4181
rec,19,24260,4181
rec,19,24776,4181
rec,19,44094,4181
rec,19,32429,4181
rec,19,25482,4181
rec,19,35897,4181
rec,19,26531,4181
rec,19,28727,4181
rec,19,23250,4181
rec,19,23612,4181
rec,19,49037,4181
rec,19,21790,4181
rec,19,30930,4181
rec,19,63441,4181
rec,19,24668,4181
rec,19,21643,4181
rec,19,21558,4181
rec,19,20010,4181
rec,19,20084,4181
rec,19,20515,4181
rec,19,21135,4181
rec,19,21343,4181
rec,19,21098,4181
rec,19,32066,4181
rec,19,21853,4181
rec,19,21746,4181
rec,19,22906,4181
rec,19,20186,4181
rec,19,19812,4181
rec,19,20023,4181
rec,19,22816,4181
rec,19,20582,4181
rec,20,31685,6765
rec,20,61741,6765
rec,20,32831,6765
rec,20,34724,6765
rec,20,45379,6765
rec,20,33023,6765
rec,20,33005,6765
rec,20,35900,6765
rec,20,35548,6765
rec,20,53048,6765
rec,20,33038,6765
rec,20,32282,6765
rec,20,32511,6765
rec,20,36613,6765
rec,20,32391,6765
rec,20,32512,6765
rec,20,32691,6765
rec,20,32426,6765
rec,20,32655,6765
rec,20,32943,6765
rec,20,32963,6765
rec,20,32785,6765
rec,20,32401,6765
rec,20,32603,6765
rec,20,32886,6765
rec,20,59480,6765
rec,20,33004,6765
rec,20,32566,6765
rec,20,32844,6765
rec,20,32487,6765
rec,20,51923,6765
rec,20,30971,6765
rec,20,48815,6765
rec,20,32601,6765
rec,20,45629,6765
rec,20,32630,6765
rec,20,32953,6765
rec,20,36133,6765
rec,20,33107,6765
rec,20,34702,6765
rec,20,32806,6765
rec,20,32502,6765
rec,20,32184,6765
rec,20,36638,6765
rec,20,32841,6765
rec,20,32283,6765
rec,20,32419,6765
rec,20,32634,6765
rec,20,32293,6765
rec,20,32230,6765
rec,20,55822,6765
rec,20,32394,6765
rec,20,30801,6765
rec,20,50858,6765
rec,20,31156,6765
rec,20,35319,6765
rec,20,30809,6765
rec,20,75447,6765
rec,20,35692,6765
rec,20,30964,6765
rec,20,32375,6765
rec,20,32776,6765
rec,20,32436,6765
rec,20,32466,6765
rec,20,32645,6765
rec,20,45774,6765
rec,20,32601,6765
rec,20,32373,6765
rec,20,32876,6765
rec,20,32532,6765
rec,20,46516,6765
rec,20,31070,6765
rec,20,30945,6765
rec,20,51747,6765
rec,20,33480,6765
rec,20,31063,6765
rec,20,31523,6765
rec,20,32852,6765
rec,20,30976,6765
rec,20,30611,6765
rec,20,30593,6765
rec,20,30665,6765
rec,20,30993,6765
rec,20,30736,6765
rec,20,30761,6765
rec,20,36425,6765
rec,20,30858,6765
rec,20,32462,6765
rec,20,54319,6765
rec,20,32647,6765
rec,20,32371,6765
rec,20,62645,6765
rec,20,32391,6765
rec,20,32419,6765
rec,20,32391,6765
rec,20,32253,6765
rec,20,32453,6765
rec,20,32377,6765
rec,20,32288,6765
rec,20,32464,6765
ai_iter,1,1734,1
ai_iter,1,1694,1
ai_iter,1,2447,1
ai_iter,1,1741,1
ai_iter,1,1744,1
ai_iter,1,1676,1
ai_iter,1,1616,1
ai_iter,1,1655,1
ai_iter,1,1675,1
ai_iter,1,1593,1
ai_iter,1,1649,1
ai_iter,1,2087,1
ai_iter,1,2360,1
ai_iter,1,2037,1
ai_iter,1,2320,1
ai_iter,1,1635,1
ai_iter,1,1707,1
ai_iter,1,1991,1
ai_iter,1,1692,1
ai_iter,1,1737,1
ai_iter,1,1645,1
ai_iter,1,1562,1
ai_iter,1,1591,1
ai_iter,1,1564,1
ai_iter,1,1814,1
ai_iter,1,1774,1
ai_iter,1,1550,1
ai_iter,1,1667,1
ai_iter,1,1640,1
ai_iter,1,1620,1
ai_iter,1,1741,1
ai_iter,1,1653,1
ai_iter,1,1633,1
ai_iter,1,1669,1
ai_iter,1,1932,1
ai_iter,1,1726,1
ai_iter,1,1708,1
ai_iter,1,1582,1
ai_iter,1,1738,1
ai_iter,1,1716,1
ai_iter,1,1806,1
ai_iter,1,1699,1
ai_iter,1,1699,1
ai_iter,1,1715,1
ai_iter,1,1743,1
ai_iter,1,1709,1
ai_iter,1,1750,1
ai_iter,1,1779,1
ai_iter,1,1729,1
ai_iter,1,1689,1
ai_iter,1,1971,1
ai_iter,1,1757,1
ai_iter,1,1902,1
ai_iter,1,1721,1
ai_iter,1,1735,1
ai_iter,1,1734,1
ai_iter,1,1566,1
ai_iter,1,1728,1
ai_iter,1,1674,1
ai_iter,1,1619,1
ai_iter,1,1562,1
ai_iter,1,1696,1
ai_iter,1,1588,1
ai_iter,1,1610,1
ai_iter,1,1832,1
ai_iter,1,1563,1
ai_iter,1,1792,1
ai_iter,1,1837,1
ai_iter,1,1834,1
ai_iter,1,1616,1
ai_iter,1,1685,1
ai_iter,1,1607,1
ai_iter,1,1669,1
ai_iter,1,1637,1
ai_iter,1,1735,1
ai_iter,1,1815,1
ai_iter,1,1631,1
ai_iter,1,1815,1
ai_iter,1,1738,1
ai_iter,1,1640,1
ai_iter,1,1761,1
ai_iter,1,1682,1
ai_iter,1,1627,1
ai_iter,1,1707,1
ai_iter,1,1876,1
ai_iter,1,1665,1
